YEAR,date,lat,lon,UID,SITE_ID,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,WSAREA_NARS,tmean_day,ppt_day,tmean_year,ppt_year
2008,2008-09-23,47.28029297,-101.1779302,11959,FW08ND049,ND,Missouri River,PROB,PLNLOW,NPL,PL-RANGE,42,42c,8,474096,17.12700080871582,4.25,4.925958156585693,469.6300048828125
2008,2008-09-23,42.47413071,-73.78702077,11780,FW08NY028,NY,Hudson River,PROB,EHIGH,NAP,NA,59,59i,2,22345.09961,13.393000602722168,0,10.014041900634766,1290.9400634765625
2008,2008-09-23,43.13766805,-76.29551055,11738,FW08NY034,NY,Seneca River,PROB,EHIGH,NAP,NA,83,83c,2,16309.59961,12.006000518798828,0,8.73425006866455,1244.31005859375
2008,2008-09-23,39.13619225,-84.3420566,12445,FW08OH019,OH,Little Miami River,PROB,PLNLOW,TPL,NA,55,55d,5,4430.27002,21.032001495361328,0,12.178250312805176,1198.6600341796875
2008,2008-09-23,41.86286449,-75.51340633,12407,FW08PA001,PA,Starrucca Creek,PROB,EHIGH,NAP,NA,60,60b,3,13.20110035,11.769001007080078,0,6.991708278656006,1303.8299560546875
2008,2008-09-23,35.32355617,-103.9810699,12117,FW08RNM9081,NM,Canadian River,HAND,PLNLOW,SPL,PL-RANGE,26,26d,6,20800.19922,22.102001190185547,0,15.093999862670898,398.92999267578125
2008,2008-09-23,36.60637345,-85.50504067,12472,FW08TN010,TN,Cumberland River,PROB,EHIGH,SAP,NA,71,71h,4,16273.2002,20.538000106811523,0,13.611333847045898,1179.8699951171875
2008,2008-09-23,38.18736155,-112.0946686,12260,FW08UT053,UT,East Fork Sevier River,PROB,WMTNS,WMT,MT-SROCK,19,19f,8,3090.100098,10.88900089263916,0,6.554375171661377,217.52000427246094
2008,2008-09-23,37.15926553,-82.16605093,12297,FW08VA006,VA,Fox Creek,PROB,EHIGH,SAP,NA,69,69d,3,8.909549713,17.645000457763672,0,11.571708679199219,1030.489990234375
2008,2008-09-23,44.48913281,-73.14832101,12351,FW08VT011,VT,Winooski River,PROB,EHIGH,NAP,NA,83,83b,1,2725.77002,9.155000686645508,0,7.808625221252441,1032.72998046875
2008,2008-09-23,41.01544067,-108.8274098,12208,FW08WY014,WY,Canyon Creek,PROB,WMTNS,XER,XE-EPLAT,18,18e,8,87.85320282,7.398000240325928,1,4.622666358947754,266.739990234375
2008,2008-09-24,41.48585196,-89.84847663,11107,FW08IL011,IL,Green River,PROB,PLNLOW,TPL,NA,54,54d,5,1183.47998,20.927000045776367,0,8.833416938781738,1291.56005859375
2008,2008-09-24,37.78139705,-88.03819192,14340,FW08KY013,KY,Ohio River,PROB,PLNLOW,TPL,NA,72,72a,4,364731,22.177001953125,0,13.825666427612305,1553.260009765625
2008,2008-09-24,43.71939974,-95.04621986,11279,FW08MN017,MN,Des Moines River,PROB,PLNLOW,TPL,PL-NCULT,47,47b,5,3142.860107,16.07900047302246,2.6600000858306885,6.244166851043701,725.1600341796875
2008,2008-09-24,45.59731978,-109.3116046,11546,FW08MT050,MT,Stillwater River,PROB,PLNLOW,NPL,PL-RANGE,43,43p,8,2634.530029,9.81100082397461,0,7.577916622161865,402.4200134277344
2008,2008-09-24,43.0680746,-72.44870162,11590,FW08NH007,NH,Connecticut River at Walpole,PROB,EHIGH,NAP,NA,58,58o,1,14532.40039,11.962000846862793,0,7.945749759674072,1499.5899658203125
2008,2008-09-24,46.77388383,-102.4274817,11974,FW08RND010460,ND,Heart Creek,HAND,PLNLOW,NPL,PL-RANGE,43,43a,8,2904.840088,10.292000770568848,0,5.524291515350342,407.9700012207031
2008,2008-09-24,45.76411077,-100.6831275,11893,FW08SD039,SD,Oak Creek near Mahto  SD,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,673.7119751,13.098000526428223,0,5.803874969482422,614.80999755859375
2008,2008-09-24,38.33325837,-112.185427,12248,FW08UT007,UT,Sevier River,PROB,WMTNS,WMT,MT-SROCK,19,19g,8,6172.049805,12.792000770568848,0,7.912125110626221,176.69000244140625
2008,2008-09-24,44.68673685,-92.69128688,12131,FW08WI021,WI,Mississippi River,PROB,PLNLOW,UMW,NA,52,52b,5,114672,19.41200065612793,10.920000076293945,6.200416564941406,685.80999755859375
2008,2008-09-24,41.59625207,-109.1487612,12210,FW08WY020,WY,Bitter Creek,PROB,WMTNS,XER,XE-EPLAT,18,18a,8,4346.029785,9.447000503540039,0,5.685458183288574,164.7899932861328
2008,2008-09-25,38.86531333,-108.398139,11093,FW08CO025,CO,Gunnison River,PROB,WMTNS,XER,XE-EPLAT,20,20b,8,19689,18.468000411987305,0,10.62066650390625,199.6300048828125
2008,2008-09-25,42.21645225,-88.18890937,11119,FW08IL027,IL,Fox River,PROB,PLNLOW,TPL,NA,53,53b,5,3458.02002,20.192001342773438,17.5,8.044750213623047,1238.3599853515625
2008,2008-09-25,43.76481527,-94.0407091,11282,FW08MN021,MN,Rice Creek,PROB,PLNLOW,TPL,PL-NCULT,47,47b,5,48.05810165,16.790000915527344,0,6.497791767120361,754.6199951171875
2008,2008-09-25,45.91293536,-108.4087977,11533,FW08MT013,MT,Twelve Mile Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43n,8,58.54539871,13.069000244140625,0,7.995499610900879,385.489990234375
2008,2008-09-25,44.24308442,-72.04818386,11588,FW08NH005,NH,Connecticut River at Monroe,PROB,EHIGH,NAP,NA,58,58o,1,5713.259766,15.529000282287598,0,6.426916599273682,1364.5899658203125
2008,2008-09-25,42.16144049,-75.85677759,11775,FW08NY023,NY,Chenango River,PROB,EHIGH,NAP,NA,60,60a,2,4001.47998,15.609001159667969,0,8.13337516784668,995.27001953125
2008,2008-09-25,42.93557536,-74.19444996,11784,FW08NY037,NY,Mohawk River,PROB,EHIGH,NAP,NA,83,83f,2,8326.980469,14.822000503540039,0,8.480875015258789,1328.4400634765625
2008,2008-09-25,36.22155067,-103.850683,12112,FW08RNM9002,NM,Ute Creek,HAND,PLNLOW,SPL,PL-RANGE,26,26l,6,1177.930054,18.597000122070313,0,10.858499526977539,336.8399963378906
2008,2008-09-25,45.56322755,-101.5487176,11919,FW08SD071,SD,Cottonwood Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43j,8,86.28320313,12.741000175476074,0,6.128208160400391,731.5400390625
2008,2008-09-25,35.54916085,-86.95243048,12485,FW08TN030,TN,Silver Creek,PROB,EHIGH,SAP,NA,71,71h,4,37.34009933,18.7810001373291,0,14.298124313354492,1300.1199951171875
2008,2008-09-26,43.90668456,-94.06029727,11288,FW08MN037,MN,Maple River,PROB,PLNLOW,TPL,PL-NCULT,47,47b,5,724.4030151,19.657001495361328,0,6.740208148956299,700.3800048828125
2008,2008-09-26,36.79741478,-104.8782854,12104,FW08NM064,NM,Vermejo River,PROB,WMTNS,WMT,MT-SROCK,21,21d,6,536.8649902,16.058000564575195,0,8.383291244506836,421.04998779296875
2008,2008-09-26,42.02895573,-76.39830557,11783,FW08NY035,NY,Susquehanna River,PROB,EHIGH,NAP,NA,60,60a,2,12241.59961,14.974000930786133,1.0399999618530273,8.49679183959961,994.3900146484375
2008,2008-09-26,46.8942303,-103.5408473,11971,FW08RND010458,ND,Little Missouri River,HAND,PLNLOW,NPL,PL-RANGE,43,43b,8,15921.2002,19.155000686645508,0,5.772791385650635,310.7799987792969
2008,2008-09-27,34.98609295,-93.60350937,11301,FW08AR007,AR,Dutch Creek,PROB,EHIGH,SAP,NA,37,37a,6,235.0690002,20.35500144958496,0,15.554916381835938,1675.919921875
2008,2008-09-27,43.25190207,-73.83515964,11733,FW08RNY9004,NY,Hudson River,HAND,EHIGH,NAP,NA,59,59i,2,7101.279785,15.42400074005127,8.8100004196167,7.844416618347168,1488.4200439453125
2008,2008-09-27,35.06898411,-86.96136076,12481,FW08TN024,TN,Richland Creek,PROB,EHIGH,SAP,NA,71,71h,4,1222.449951,18.64000129699707,0,14.974374771118164,1309.9000244140625
2008,2008-09-28,41.15196235,-87.91418346,11117,FW08IL018,IL,Kankakee River,PROB,PLNLOW,TPL,NA,54,54a,5,11903.2002,18.667001724243164,0,9.491874694824219,1155.6700439453125
2008,2008-09-28,41.90001688,-89.4821499,11114,FW08IL022,IL,Rock River--Dixon,PROB,PLNLOW,TPL,NA,54,54g,5,21381.5,18.657001495361328,0,8.14120864868164,1223.93994140625
2008,2008-09-28,44.04150615,-92.33873681,11297,FW08MN040,MN,Silver Creek,PROB,PLNLOW,UMW,NA,52,52c,5,11.85910034,17.006000518798828,0,5.477041721343994,805.77001953125
2008,2008-09-28,46.25350832,-103.9119487,11972,FW08RND010456,ND,Little Missouri River,HAND,PLNLOW,NPL,PL-RANGE,43,43b,8,10440.5,14.250000953674316,0,5.340041637420654,308.3600158691406
2008,2008-09-28,36.58843762,-103.314843,12113,FW08RNM9004,NM,Seneca Creek,HAND,PLNLOW,SPL,PL-RANGE,26,26l,6,276.473999,18.73900032043457,0,11.46370792388916,424.44000244140625
2008,2008-09-28,43.23095631,-74.18652878,11735,FW08RNY9007,NY,Sacandaga River,HAND,EHIGH,NAP,NA,58,58ac,2,1852.76001,18.071001052856445,0.5899999737739563,6.804958343505859,1517.3099365234375
2008,2008-09-28,36.19969329,-86.6729338,12479,FW08TN018,TN,Cumberland River,PROB,EHIGH,SAP,NA,71,71h,4,32794.89844,21.886001586914063,0,14.676666259765625,1299.27001953125
2008,2008-09-28,35.78381422,-89.76311537,11711,FW08TN177,TN,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,4,2373240,21.060001373291016,0,15.359375,1255.1800537109375
2008,2008-09-29,39.55416589,-99.74415093,12199,FW08KS042,KS,Bow Creek,PROB,PLNLOW,SPL,NA,27,27b,7,604.0759888,22.367000579833984,0,11.041000366210937,877.8699951171875
2008,2008-09-29,32.40963893,-90.99592109,11455,FW08LA108,LA,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,6,2899110,21.049001693725586,0,18.018625259399414,1630.52001953125
2008,2008-09-29,46.68544062,-114.5589588,11508,FW08MT007,MT,West Fork Lolo Creek,PROB,WMTNS,WMT,MT-NROCK,15,15a,8,24.96680069,9.754000663757324,0,3.7124998569488525,1152.199951171875
2008,2008-09-29,46.90918389,-103.5472657,11984,FW08ND006,ND,Little Missouri River,PROB,PLNLOW,NPL,PL-RANGE,43,43b,8,16008.2002,9.032999992370605,0,5.719125270843506,333.760009765625
2008,2008-09-29,42.82852399,-73.98933424,11774,FW08NY021,NY,Mohawk River,PROB,EHIGH,NAP,NA,59,59i,2,8589.870117,18.95600128173828,21.709999084472656,9.005291938781738,1387.419921875
2008,2008-09-29,40.58128197,-81.39513962,12444,FW08OH018,OH,Tuscarawas River,PROB,EHIGH,SAP,NA,70,70e,5,2881.409912,17.06599998474121,0,10.062957763671875,1058.1900634765625
2008,2008-09-29,44.31650762,-123.2186318,11041,FW08OR051,OR,Willamette River,PROB,WMTNS,WMT,MT-PNW,3,3b,10,8511.230469,16.94500160217285,0,10.685916900634766,858.03997802734375
2008,2008-09-29,35.95104591,-103.6973874,12111,FW08RNM9001,NM,Ute Creek,HAND,PLNLOW,SPL,PL-RANGE,26,26d,6,1992.780029,19.110000610351563,0,13.181208610534668,349.489990234375
2008,2008-09-29,35.67241402,-87.26333295,12476,FW08TN013,TN,Duck River,PROB,EHIGH,SAP,NA,71,71h,4,4378.450195,19.440000534057617,0,14.334708213806152,1221.7099609375
2008,2008-09-29,36.24612926,-89.64035055,11703,FW08TN017,TN,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,4,2360880,20.96700096130371,0,14.865166664123535,1253.6700439453125
2008,2008-09-30,44.85127077,-93.98283292,11285,FW08MN033,MN,South Fork Crow River,PROB,PLNLOW,UMW,NA,51,51i,5,2715.699951,10.096000671386719,0,5.727916717529297,688.6600341796875
2008,2008-09-30,39.21987267,-91.92117078,12718,FW08MO026,MO,Skull Lick Creek,PROB,PLNLOW,TPL,NA,40,40e,7,76.18789673,14.884000778198242,4.760000228881836,11.240708351135254,1628.5699462890625
2008,2008-09-30,36.02181179,-89.69352794,11664,FW08MO086,MO,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2361050,22.553001403808594,0,15.164833068847656,1247.260009765625
2008,2008-09-30,31.36445334,-91.47959844,11462,FW08MS070,MS,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73k,4,2947960,22.654001235961914,0,18.77604103088379,1545.97998046875
2008,2008-09-30,48.00504903,-116.0016672,11512,FW08MT020,MT,West Fork Elk Creek,PROB,WMTNS,WMT,MT-NROCK,15,15k,8,29.54649925,13.503000259399414,0,6.327541351318359,914.17999267578125
2008,2008-09-30,45.97889068,-98.16757592,11960,FW08ND043,ND,James River near Ludden ND,PROB,PLNLOW,TPL,PL-NCULT,46,46i,8,12874.7002,11.273000717163086,0,5.03391695022583,625.1500244140625
2008,2008-09-30,42.42297023,-75.63217324,11766,FW08NY017,NY,Chenango River,PROB,EHIGH,NAP,NA,60,60a,2,1220.390015,12.85400104522705,0,7.7342915534973145,1135.6199951171875
2008,2008-09-30,43.24865985,-73.74076924,11777,FW08NY025,NY,Hudson River,PROB,EHIGH,NAP,NA,59,59i,2,7206.009766,14.769001007080078,0,7.690291404724121,1501.4000244140625
2008,2008-09-30,35.69013981,-95.16558574,13061,FW08OK012,OK,Little Greenleaf,PROB,PLNLOW,TPL,NA,40,40b,6,2.655900002,20.593000411987305,0,15.35462474822998,1253.1800537109375
2008,2008-09-30,44.06547124,-123.1063463,11027,FW08OR027,OR,Willamette River,PROB,WMTNS,WMT,MT-PNW,3,3b,10,5193.009766,17.41400146484375,0,10.660833358764648,767.3599853515625
2008,2008-09-30,32.7498344,-105.9116856,12115,FW08RNM9049,NM,Dog Canyon,HAND,WMTNS,WMT,MT-SWEST,23,23a,6,25.41320038,17.926000595092773,0,15.281583786010742,381.7699890136719
2008,2008-09-30,35.76148187,-87.49864065,12484,FW08TN029,TN,Duck River,PROB,EHIGH,SAP,NA,71,71f,4,5346.930176,19.999000549316406,0,14.026166915893555,1378.97998046875
2008,2008-09-30,37.1594084,-80.85783058,12307,FW08VA037,VA,Walker Creek,PROB,EHIGH,SAP,NA,67,67f,3,478.5559998,15.845001220703125,0,11.292208671569824,908.75
2008,2008-09-30,39.91877336,-80.79683117,14244,FW08WV007,WV,Ohio River,PROB,EHIGH,SAP,NA,70,70a,3,65470.10156,18.152000427246094,0,10.953875541687012,1203.27001953125
2008,2008-09-30,43.96560817,-106.1714277,12218,FW08WY038,WY,Powder River,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,9881.480469,13.675000190734863,0,6.753166675567627,364.4900207519531
2008,2008-10-01,38.60455418,-106.4649269,11100,FW08CO103,CO,Middle Quartz Creek,PROB,WMTNS,WMT,MT-SROCK,21,21b,8,28.68930054,9.28700065612793,0,1.194166660308838,670.09002685546875
2008,2008-10-01,42.80455827,-91.53054161,11247,FW08IA042,IA,Volga River,PROB,PLNLOW,UMW,NA,52,52b,7,700.4290161,10.177000045776367,0,6.631291389465332,1174.2099609375
2008,2008-10-01,45.12479458,-93.99623578,11280,FW08MN018,MN,North Fork Crow River,PROB,PLNLOW,UMW,NA,51,51i,5,2886.75,9.761000633239746,0,5.4276251792907715,632.07000732421875
2008,2008-10-01,31.26352607,-91.60386987,11463,FW08MS006,MS,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73k,4,2951900,21.657001495361328,0,19.075124740600586,1549.530029296875
2008,2008-10-01,47.83706182,-114.7376506,11540,FW08MT038,MT,Bassoo Creek,PROB,WMTNS,WMT,MT-NROCK,15,15e,8,3.771899939,13.970000267028809,0,5.616875171661377,425.17999267578125
2008,2008-10-01,46.83041645,-96.7871555,12275,FW08ND079,ND,Red River of the North,PROB,PLNLOW,TPL,PL-NCULT,48,48a,8,28797,10.519000053405762,0,4.263791561126709,745.28997802734375
2008,2008-10-01,43.25552804,-73.58640123,11786,FW08NY040,NY,Hudson River,PROB,EHIGH,NAP,NA,59,59i,2,7352.819824,15.719000816345215,9.84000015258789,8.135583877563477,1430.6700439453125
2008,2008-10-01,35.90159547,-87.84312679,12482,FW08TN025,TN,Buffalo River,PROB,EHIGH,SAP,NA,71,71f,4,1909.790039,16.946001052856445,0,14.543624877929688,1384.6800537109375
2008,2008-10-01,36.07296666,-89.68023958,11704,FW08TN049,TN,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2361020,16.610000610351563,0,15.014791488647461,1237.0499267578125
2008,2008-10-01,44.4218729,-73.01537976,12354,FW08VT014,VT,Winooski River,PROB,EHIGH,NAP,NA,58,58k,1,2509.080078,16.00800132751465,6.860000133514404,7.2981672286987305,1144.489990234375
2008,2008-10-01,43.49247586,-106.6606342,12239,FW08WY061,WY,Willow Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43x,8,241.9140015,15.622000694274902,0,6.643666744232178,347.05999755859375
2008,2008-10-02,44.3401456,-93.93939837,11296,FW08MN049,MN,Minnesota River,PROB,PLNLOW,UMW,NA,51,51i,5,38012.60156,9.058000564575195,0,6.587416648864746,703.44000244140625
2008,2008-10-02,36.1698759,-89.61057832,11666,FW08MO150,MO,Lower Mississippi River,PROB,PLNLOW,CPL,NA,73,73a,7,2360910,16.47300148010254,0,14.963208198547363,1249.5999755859375
2008,2008-10-02,42.14603326,-77.05408537,11767,FW08NY019,NY,Chemung River,PROB,EHIGH,NAP,NA,60,60a,2,5199.109863,10.259000778198242,2.5,7.164166450500488,924.1300048828125
2008,2008-10-02,36.31967155,-87.67491152,12465,FW08TN005,TN,Wells Creek,PROB,EHIGH,SAP,NA,71,71f,4,52.02159882,14.881000518798828,0,14.127291679382324,1395.22998046875
2008,2008-10-02,37.23958141,-79.44911471,12308,FW08VA042,VA,Bold Branch,PROB,EHIGH,SAP,NA,45,45e,3,3.653219938,13.335000991821289,0,13.00029182434082,929.59002685546875
2008,2008-10-02,44.31823277,-72.72693639,12356,FW08VT018,VT,Winooski River,PROB,EHIGH,NAP,NA,58,58c,1,1745.540039,13.043000221252441,21.360000610351563,6.379624843597412,1404.47998046875
2008,2008-10-02,42.11493928,-104.9851884,12228,FW08WY043,WY,Laramie River,PROB,PLNLOW,SPL,PL-NCULT,25,25d,8,7875.049805,15.056000709533691,0,8.870624542236328,408.44000244140625
2008,2008-10-04,45.19240062,-94.28959125,11287,FW08MN034,MN,North Fork Crow River,PROB,PLNLOW,UMW,NA,51,51i,5,2036.72998,8.11400032043457,0,5.283750057220459,672.03997802734375
2008,2008-10-04,42.85984433,-77.84330995,11788,FW08NY042,NY,Genesee River,PROB,EHIGH,NAP,NA,83,83c,2,3858.280029,8.583000183105469,0,8.832624435424805,907.66998291015625
2008,2008-10-04,42.74126609,-76.47440336,11794,FW08NY077,NY,Unnamed,PROB,EHIGH,NAP,NA,60,60d,2,0.69569999,7.847000598907471,0.009999999776482582,8.3395414352417,1049.3900146484375
2008,2008-10-04,36.60637345,-85.50504067,12473,FW08TN010,TN,Cumberland River,PROB,EHIGH,SAP,NA,71,71h,4,16273.2002,14.230000495910645,0,13.611333847045898,1179.8699951171875
2008,2008-10-04,43.79297233,-72.67631047,12349,FW08VT009,VT,White River,PROB,EHIGH,NAP,NA,58,58c,1,607.7700195,8.374000549316406,2.380000114440918,6.391000270843506,1413.18994140625
2008,2008-10-05,42.14603326,-77.05408537,11765,FW08NY019,NY,Chemung River,PROB,EHIGH,NAP,NA,60,60a,2,5199.109863,7.603000164031982,0,7.164166450500488,924.1300048828125
2008,2008-10-05,36.37562986,-84.25585243,12467,FW08TN002,TN,Unknown Stream,PROB,EHIGH,SAP,NA,69,69e,4,1.920600057,16.392000198364258,0,12.619916915893555,1152.199951171875
2008,2008-10-06,40.82880459,-95.20484547,11231,FW08IA004,IA,West Tarkio Creek,PROB,PLNLOW,TPL,PL-NCULT,47,47e,7,87.13710022,21.369001388549805,0,9.00058364868164,1104.5899658203125
2008,2008-10-06,42.49488395,-89.26560528,11125,FW08IL038,IL,Sugar River,PROB,PLNLOW,TPL,NA,53,53a,5,1803.780029,10.153000831604004,3.430000066757202,7.691874980926514,1144.4000244140625
2008,2008-10-06,39.28796786,-97.41126277,12196,FW08KS038,KS,Unnamed,PROB,PLNLOW,SPL,NA,27,27a,7,9.248160362,21.490001678466797,0,11.670791625976563,834.17999267578125
2008,2008-10-06,43.3045003,-76.39769929,11789,FW08NY050,NY,Oswego River,PROB,EHIGH,NAP,NA,83,83c,2,21102.80078,9.575000762939453,6.909999847412109,8.351166725158691,1365.989990234375
2008,2008-10-06,35.95144947,-83.55065947,12475,FW08TN011,TN,French Broad River,PROB,EHIGH,SAP,NA,67,67f,4,11774,19.468000411987305,0,14.281208038330078,956.79998779296875
2008,2008-10-06,43.79748712,-72.50090314,12353,FW08VT013,VT,White River,PROB,EHIGH,NAP,NA,58,58f,1,1575.77002,7.1710004806518555,0,6.624416828155518,1297.3599853515625
2008,2008-10-07,39.70012709,-75.63338589,11315,FW08DE005,DE,White Clay Creek,PROB,PLNLOW,CPL,NA,63,63f,3,417.1340027,12.394001007080078,0,13.118374824523926,1049.530029296875
2008,2008-10-07,42.97978705,-91.67293625,11229,FW08IA002,IA,Bell Creek,PROB,PLNLOW,UMW,NA,52,52b,7,17.9477005,17.31800079345703,0.17000000178813934,6.97308349609375,1049.7900390625
2008,2008-10-07,41.48585196,-89.84847663,11108,FW08IL011,IL,Green River,PROB,PLNLOW,TPL,NA,54,54d,5,1183.47998,17.602001190185547,0,8.833416938781738,1291.56005859375
2008,2008-10-07,39.49522605,-97.2319021,12193,FW08KS022,KS,Republican River,PROB,PLNLOW,SPL,NA,27,27a,7,57327.80078,16.240001678466797,1.5700000524520874,11.492208480834961,824.82000732421875
2008,2008-10-07,44.25928066,-75.76742933,11778,FW08NY027,NY,Indian River,PROB,EHIGH,NAP,NA,83,83d,2,889.151001,5.877000331878662,0,7.350250244140625,1242.320068359375
2008,2008-10-07,42.34775323,-75.69644417,11785,FW08NY039,NY,Chenango,PROB,EHIGH,NAP,NA,60,60a,2,1400.48999,6.124000072479248,0,7.7789998054504395,1132.6199951171875
2008,2008-10-07,36.45872528,-82.42141579,12469,FW08TN004,TN,Unknown Stream,PROB,EHIGH,SAP,NA,67,67f,4,5.8572402,18.34200096130371,0,13.205583572387695,987.1099853515625
2008,2008-10-07,37.59328261,-79.3832051,12293,FW08VA026,VA,James River,PROB,EHIGH,SAP,NA,66,66b,3,7927.169922,16.35700035095215,0,13.057416915893555,1000.4199829101562
2008,2008-10-07,43.65977031,-72.33973635,12355,FW08VT016,VT,White River,PROB,EHIGH,NAP,NA,58,58o,1,1838.51001,5.2870001792907715,0,7.28962516784668,1244.199951171875
2008,2008-10-08,40.78505884,-90.13890701,11109,FW08IL017,IL,Spoon River,PROB,PLNLOW,TPL,NA,72,72i,5,2269.629883,12.848000526428223,15.65999984741211,9.627666473388672,1156.3800048828125
2008,2008-10-08,44.58850577,-74.80835367,11741,FW08NY002,NY,Barton Brook,PROB,EHIGH,NAP,NA,58,58ab,2,1.228500009,5.999000072479248,0,5.985374927520752,1355.989990234375
2008,2008-10-08,42.42297023,-75.63217324,11770,FW08NY017,NY,Chenango River,PROB,EHIGH,NAP,NA,60,60a,2,1220.390015,7.898000240325928,0.019999999552965164,7.7342915534973145,1135.6199951171875
2008,2008-10-08,44.48913281,-73.14832101,12352,FW08VT011,VT,Winooski River,PROB,EHIGH,NAP,NA,83,83b,1,2725.77002,7.503000259399414,0,7.808625221252441,1032.72998046875
2008,2008-10-09,41.37959378,-94.89794017,11241,FW08IA027,IA,Eller Branch,PROB,PLNLOW,TPL,PL-NCULT,47,47e,7,23.16119957,12.915000915527344,0,8.681082725524902,1169.4200439453125
2008,2008-10-09,40.15377162,-89.67550511,11124,FW08IL036,IL,Salt Creek,PROB,PLNLOW,TPL,NA,54,54a,5,4487.410156,14.16300106048584,0,10.104207992553711,1200.3800048828125
2008,2008-10-09,44.29784965,-75.35973487,11734,FW08RNY9005,NY,Oswegatchie River,HAND,EHIGH,NAP,NA,83,83e,2,1633.73999,10.640000343322754,10.399999618530273,6.68025016784668,1360.1700439453125
2008,2008-10-10,40.06321766,-90.30726993,11121,FW08IL029,IL,Sangamon River,PROB,PLNLOW,TPL,NA,72,72d,5,13759.2998,15.510001182556152,0,10.264541625976562,1219.2999267578125
2008,2008-10-10,42.93002107,-72.60987539,12357,FW08VT022,VT,West River,PROB,EHIGH,NAP,NA,58,58f,1,1043.859985,12.969000816345215,0,7.5345001220703125,1544.3099365234375
2008,2008-10-11,40.81493935,-75.04027188,11577,FW08NJ002,NJ,Pophandusing Brook,PROB,EHIGH,NAP,NA,58,58h,2,4.428770065,15.333001136779785,0,10.946791648864746,1295.6300048828125
2008,2008-10-12,42.79337016,-72.52476763,12348,FW08VT006,VT,Connecticut River,PROB,EHIGH,NAP,NA,59,59a,1,16197.7998,11.417000770568848,0,8.141875267028809,1503.18994140625
